status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls,stress_score,topic
6250307292_10156878723452293,"b'President Trump is headed to the Hill today, and he sent some tweets before the trip.'",b'Corker says White House should stay out of tax debate; Trump fires back with insult',link,https://www.washingtonpost.com/powerpost/what-do-republicans-want-to-hear-from-trump-at-lunch-a-lot/2017/10/24/40806300-b8ad-11e7-be94-fabb0f1e9ffb_story.html?tid=sm_fb&utm_term=.fa071cf3dee9,10/24/17 8:01,644,142,67,307,5,64,198,15,55,0,0.197329377,powerpost
6250307292_10156878586672293,"b'Wall Street looks poised to score its first major legislative victory of the Trump era, and it could come as soon as today.'","b""Analysis | Wall Street is on the verge of its first major win in Trump's Washington""",link,https://www.washingtonpost.com/news/powerpost/paloma/the-finance-202/2017/10/24/the-finance-202-wall-street-is-on-the-verge-of-its-first-major-win-in-trump-s-washington/59ee69fa30fb045cba00099c/?tid=sm_fb&utm_term=.ef5dc8f109eb,10/24/17 7:31,876,67,110,143,2,17,6,93,615,0,-0.477489768,news
6250307292_10156878424832293,b'The three boys got into some sort of disagreement Saturday.',"b'Crossbow-wielding 13-year-old shoots arrow through 10-year-old, killing him, wounding his brother'",link,https://www.washingtonpost.com/news/morning-mix/wp/2017/10/24/crossbow-wielding-13-year-old-shoots-arrow-through-10-year-old-killing-him-wounding-his-brother/?tid=sm_fb,10/24/17 7:15,1468,150,126,165,4,268,6,654,371,0,-0.389485802,news
6250307292_10156878250212293,b'The U.S. and Syria are the only two countries in the world refusing to be part of the agreement to control climate change.',b'Analysis | Not being part of the Paris climate deal: something only the U.S. and Syria agree on',link,https://www.washingtonpost.com/news/worldviews/wp/2017/10/24/not-being-part-of-the-paris-climate-deal-something-only-the-u-s-and-syria-agree-on/?tid=sm_fb,10/24/17 7:00,975,143,241,192,1,33,14,202,533,0,-0.459770115,news
6250307292_10156878230062293,"b'""Like our stereotypical millennial, Trump also has a knack for making every situation somehow about himself.""\nVia Washington Post Opinions, Outlook, and PostEverything'","b'Opinion | Donald Trump, our first millennial president'",link,https://www.washingtonpost.com/opinions/donald-trump-our-first-millennial-president/2017/10/23/f7c5a62c-b828-11e7-9e58-e6288544af98_story.html?tid=sm_fb,10/24/17 6:30,996,326,124,449,9,18,280,40,200,0,0.044789762,opinions
6250307292_10156878200452293,"b""Johnson's tragedy has waked up Washington to the wider issue of American deployments in Niger and other countries in Africa.""","b""Analysis | Trump's Niger uproar shines light on the U.S.'s murky African wars""",link,https://www.washingtonpost.com/news/worldviews/wp/2017/10/24/trumps-niger-uproar-shines-light-on-the-u-s-s-murky-african-wars/?tid=sm_fb,10/24/17 6:00,333,134,70,197,3,30,4,23,76,0,-0.338235294,news
6250307292_10156878159377293,b'Officials deny the move is part of any plan to put the warplanes on indefinite alert in response to tensions with North Korea.',"b""The Air Force hasn't used nuclear 'alert pads' since the Cold War. Now they're being upgraded.""",link,https://www.washingtonpost.com/news/checkpoint/wp/2017/10/23/the-air-force-denies-it-is-considering-cold-war-style-alerts-for-b-52-bombers/?tid=sm_fb,10/24/17 5:45,327,35,120,155,2,67,4,59,40,0,-0.270348837,news
6250307292_10156878146022293,"b'""She knows how to be a press secretary, but not an American.""\nVia Washington Post Opinions, Outlook, and PostEverything'",b'Opinion | Sarah Huckabee Sanders is wrong about John Kelly',link,https://www.washingtonpost.com/opinions/sarah-huckabee-sanders-is-wrong-about-john-kelly/2017/10/23/9c3223ca-b824-11e7-9e58-e6288544af98_story.html?tid=sm_fb,10/24/17 5:34,2114,274,164,1699,19,32,22,111,231,0,-0.362650602,opinions
6250307292_10156878104422293,"b""The mission has ignited a political firestorm, raising questions about the U.S. military's broader mission in Africa.""","b'Caught in a deadly ambush, U.S. troops in Niger waited an hour for French air power to arrive'",link,https://www.washingtonpost.com/world/national-security/caught-in-a-deadly-ambush-us-troops-in-niger-waited-an-hour-for-french-air-power-to-arrive/2017/10/23/0db1cea6-b834-11e7-be94-fabb0f1e9ffb_story.html?tid=sm_fb,10/24/17 5:17,751,146,168,268,2,54,0,177,250,0,-0.439958592,world
6250307292_10156875796477293,"b'""More was expected of Gen. John F. Kelly. That, perhaps, is the greatest disappointment of all,"" writes Colbert I. King in Opinion.'",b'Opinion | John Kelly is not living up to Marine Corps values',link,https://www.washingtonpost.com/blogs/post-partisan/wp/2017/10/23/john-kelly-is-not-living-up-to-marine-corps-values/?tid=sm_fb&utm_term=.c4b50d73d0b4,10/24/17 5:00,3423,314,404,2524,21,43,18,619,198,0,-0.432703003,blogs
6250307292_10156875085862293,b'Rising demand for services for the elderly is taking a toll on local governments.',b'How the graying of America is stretching local tax dollars',link,https://www.washingtonpost.com/local/virginia-politics/how-the-graying-of-america-is-stretching-local-tax-dollars/2017/10/23/e0b7b350-9959-11e7-82e4-f1076f6d6152_story.html?tid=sm_fb&utm_term=.b94ec2160416,10/24/17 4:00,114,40,22,70,2,15,1,24,2,0,-0.261363636,local
6250307292_10156877843312293,"b'Mink looked up the package on the USPS website. It was listed as ""Dead Mail.""'","b""His mother's ashes were lost in the mail. In his search, he's found only frustration \xe2\x80\x94 and fury.""",link,https://www.washingtonpost.com/news/morning-mix/wp/2017/10/24/his-mothers-ashes-were-lost-in-the-mail-in-his-search-hes-found-only-frustration-and-fury/?utm_term=.7419c4495386,10/24/17 3:45,171,20,10,50,1,12,3,66,39,0,-0.417355372,news
6250307292_10156877838732293,"b'""It\'s not a prank,"" Genesee County Sheriff Robert Pickell said. ""I don\'t think anybody\'s laughing.""'",b'A rock thrown from an overpass killed a father. Now 5 teens are charged with murder.',link,https://www.washingtonpost.com/news/morning-mix/wp/2017/10/24/a-rock-thrown-from-an-overpass-killed-a-father-now-5-teens-are-charged-with-murder/?utm_term=.89222e25e1e5,10/24/17 3:23,5018,231,423,1305,4,223,1,2285,1200,0,-0.468623754,news
6250307292_10156877842802293,b'The unanimous move came on the final day of the week-long 19th Party Congress and it sets up Xi for an extended stay in power.\n\nvia Washington Post World',"b'China writes President Xi Jinping into the constitution, raising him to the level of Mao Zedong'",link,https://www.washingtonpost.com/world/chinas-leader-elevated-to-the-level-of-mao-in-communist-pantheon/2017/10/24/ddd911e0-b832-11e7-9b93-b97043e57a22_story.html?tid=sm_fb,10/24/17 3:21,530,56,125,261,6,168,15,16,64,0,-0.109665428,world
6250307292_10156875157577293,b'The federal group includes industry insiders with a financial stake in the outcome. Critics are not happy about it.',"b""A U.S. drone advisory group has been meeting in secret for months. It hasn't gone well.""",link,https://www.washingtonpost.com/local/trafficandcommuting/a-us-drone-advisory-group-has-been-meeting-in-secret-for-months-its-work-has-not-gone-well/2017/10/23/f53106e0-6c01-11e7-b9e2-2056e768a7e5_story.html?tid=sm_fb&utm_term=.6bd0ea10db9d,10/24/17 2:00,176,10,36,84,0,21,2,2,67,0,-0.364130435,local
6250307292_10156875141857293,"b'In the months since the march, the usually politics-averse scientific community has undergone a piecemeal transformation.'","b'Six months later, the March for Science tries to build a lasting movement'",link,https://www.washingtonpost.com/news/speaking-of-science/wp/2017/10/23/six-months-later-the-march-for-science-tries-to-build-a-lasting-movement/?tid=sm_fb&utm_term=.15c22aa0b04c,10/24/17 0:00,291,25,31,265,18,2,2,1,3,0,0.307692308,news
6250307292_10156875111852293,"b'Women outscored men on three of four traits suggesting ""potential"" \xe2\x80\x94 attributes many companies don\'t measure. \n\nvia Washington Post Business'",b'Analysis | How most leadership training programs fail women',link,https://www.washingtonpost.com/news/on-leadership/wp/2017/10/23/how-most-leadership-training-programs-fail-women/?tid=sm_fb&utm_term=.7f0025dc80e4,10/23/17 23:00,233,10,32,193,2,15,1,19,3,0,-0.2375,news
6250307292_10156876990087293,"b""The check is dated Oct. 18. The Washington Post approached the White House about Trump's $25,000 pledge early that day.""","b'After delay, Trump fulfills his $25,000 promise to the father of a fallen U.S. soldier'",link,https://www.washingtonpost.com/news/checkpoint/wp/2017/10/23/after-delay-trump-fulfills-his-25000-promise-to-the-father-of-a-fallen-u-s-soldier/?utm_term=.2972267dbe20,10/23/17 22:44,2315,479,190,744,7,247,1012,103,202,0,0.227243794,news
6250307292_10156875097622293,"b""Megyn Kelly couldn't let O'Reilly's bluster stand unchallenged.""","b""Opinion | Megyn Kelly drops the hammer on Bill O'Reilly""",link,https://www.washingtonpost.com/blogs/erik-wemple/wp/2017/10/23/megyn-kelly-drops-the-hammer-on-bill-oreilly/?tid=sm_fb&utm_term=.2dc3f24cb4ae,10/23/17 22:30,1027,81,31,906,63,9,43,1,5,0,0.41322314,blogs
6250307292_10156876854282293,b'The two-year-old company had just two full-time employees on the day Hurricane Maria made landfall.',"b""One of America's smallest electric companies landed Puerto Rico's biggest contract to get power back""",link,https://www.washingtonpost.com/national/small-montana-firm-lands-puerto-ricos-biggest-contract-to-get-the-power-back-on/2017/10/23/31cccc3e-b4d6-11e7-9e58-e6288544af98_story.html?utm_term=.ffc82f6df8ac,10/23/17 21:59,3460,214,1287,1200,33,604,38,60,1525,0,-0.334955752,national
6250307292_10156876785452293,"b'Trump lauded Rose, 70, \xe2\x80\x94 the son of a metalworker and a World War II veteran \xe2\x80\x94 for heroics that have ""gone untold.""'","b""A 'heroic' Army medic saved dozens of men in the Vietnam War. Now he's been awarded the Medal of Honor.""",link,https://www.washingtonpost.com/news/checkpoint/wp/2017/10/23/a-heroic-army-medic-saved-dozens-of-men-in-the-vietnam-war-now-hes-been-awarded-the-medal-of-honor/?utm_term=.1a5d2121d362,10/23/17 21:45,337,71,27,298,30,3,1,1,4,0,0.333333333,news
6250307292_10156875840457293,"b'""Thousands, perhaps tens of thousands, have already been killed ... isn\'t this something that our country, at least, should go on the record as opposing?""'",b'Opinion | A genocide is taking place. Luckily we Americans have other things to worry about.',link,https://www.washingtonpost.com/news/democracy-post/wp/2017/10/23/a-genocide-is-taking-place-luckily-we-americans-have-other-things-to-worry-about/?tid=sm_fb&utm_term=.41988001c563,10/23/17 21:30,2249,84,426,659,4,29,1,1217,339,0,-0.487735849,news
6250307292_10156876772352293,b'The Vietnam War medic repeatedly risked his life to ensure the safe return of dozens of fellow soldiers.',"b""An Army medic saved dozens of men in the Vietnam War. Now he's been awarded the Medal of Honor.""",link,https://www.washingtonpost.com/news/checkpoint/wp/2017/10/23/a-heroic-army-medic-saved-dozens-of-men-in-the-vietnam-war-now-hes-been-awarded-the-medal-of-honor/?utm_term=.b1ba64b66360&tid=sm_fb,10/23/17 21:23,431,73,12,371,56,4,0,0,0,0,0.466666667,news
6250307292_10156875150267293,"b'Trump\'s comments produced a ""chilling effect"" on the military justice system, Berghdal\'s attorney argued.'","b""Trump's 'traitor' rhetoric looms over Bowe Berghdal's sentencing""",link,https://www.washingtonpost.com/world/national-security/trumps-traitor-rhetoric-looms-over-bowe-berghdals-sentencing/2017/10/23/d2329aec-b809-11e7-be94-fabb0f1e9ffb_story.html?tid=sm_fb&utm_term=.8c24946d4c95,10/23/17 21:00,274,111,29,131,1,29,5,13,95,0,-0.356643357,world
6250307292_10156875827102293,"b'Jemele Hill will say what she wants to say, regardless of some guidelines laid out by her employer, Erik Wemple writes.'",b'Opinion | Jemele Hill: I deserved my suspension and stand by what I said',link,https://www.washingtonpost.com/blogs/erik-wemple/wp/2017/10/23/jemele-hill-i-deserved-my-suspension-and-stand-by-what-i-said/?utm_term=.4ad6fbc11a83&tid=sm_fb,10/23/17 20:45,454,31,17,411,31,5,4,2,1,0,0.372093023,blogs
6250307292_10156874345762293,"b'""What would you do if the government needlessly bulldozed your place of worship? That is what happened to me.""'","b""Perspective | The government bulldozed my tribe's sacred burial site. We want an apology.""",link,https://www.washingtonpost.com/news/posteverything/wp/2017/10/23/the-government-bulldozed-my-tribes-sacred-burial-site-we-want-an-apology/?tid=sm_fb&utm_term=.f9e0e0ad4d26,10/23/17 20:30,913,51,150,261,3,23,0,388,238,0,-0.477760736,news
6250307292_10156876058152293,"b""Princeton's transformation reflects mounting pressure on top colleges, public and private, to provide more opportunity to communities where poverty is common and college degrees aren't.""",b'How an Ivy got less preppy: Princeton draws surge of students from modest means',link,https://www.washingtonpost.com/local/education/how-an-ivy-got-less-preppy-princeton-draws-surge-of-students-from-modest-means/2017/10/23/b66955b6-a770-11e7-850e-2bdd1236be5d_story.html?tid=sm_fb&utm_term=.49fe00c78976,10/23/17 20:15,1182,36,148,1084,86,9,2,1,0,0,0.443877551,local
6250307292_10156875037167293,b'Justin Timberlake has been invited back to the Super Bowl. Some Janet Jackson fans have a problem with that.',"b""Everything you forgot about Janet Jackson and Justin Timberlake's 2004 Super Bowl controversy""",link,https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/10/23/everything-you-forgot-about-janet-jackson-and-justin-timberlakes-2004-super-bowl-controversy/?tid=sm_fb&utm_term=.471532a3a4b0,10/23/17 20:00,289,70,17,212,5,5,30,4,33,0,-0.012987013,news
6250307292_10156875132742293,"b""If there's one thing both parties in Congress can agree on, it's this: President Trump, who bills himself as the ultimate dealmaker, is not a very trustworthy one.""","b""Analysis | The art of the unreliable deal: Trump's bad-faith negotiating could undermine the GOP's agenda, and his own""",link,https://www.washingtonpost.com/news/the-fix/wp/2017/10/23/the-art-of-the-unreliable-deal-trumps-bad-faith-negotiating-could-undermine-the-gops-agenda-and-his-own/?tid=sm_Fb&utm_term=.74da0168d471,10/23/17 19:30,888,162,116,575,9,27,198,20,59,0,0.204472843,news
6250307292_10156876003952293,"b'Army Staff Sgts. Dustin M. Wright, Bryan C. Black and Jeremiah W. Johnson were also killed in action on Oct. 4.\n\nHere are their stories.'","b""Trump's call to one widow has dominated the news. Here are the other American soldiers killed in Niger.""",link,https://www.washingtonpost.com/news/checkpoint/wp/2017/10/23/trumps-call-to-one-widow-has-dominated-the-news-here-are-the-other-american-soldiers-killed-in-niger/?tid=sm_fb&utm_term=.9d46f12a5e4c,10/23/17 19:15,3609,151,633,1540,156,16,1,1884,12,0,-0.420251329,news
6250307292_10156875126812293,"b""A new study shows only 4 percent of apartments are affordable for America's poorest families.""","b""America's affordable-housing stock dropped by 60 percent from 2010 to 2016""",link,https://www.washingtonpost.com/news/wonk/wp/2017/10/23/americas-affordable-housing-stock-dropped-by-60-percent-from-2010-to-2016/?tid=sm_fb&utm_term=.2c293a2af0a7,10/23/17 19:00,357,36,148,94,0,16,2,147,98,0,-0.461977186,news
6250307292_10156875629802293,"b'""Thank you, O\'Reilly, for documenting that Kelly and Carlson were brought up the right way. And for reminding women that as long as there are men like you kicking around, good deeds will never go unpunished.""'","b""Opinion | Loathsome: Bill O'Reilly attempts to shame female colleagues by citing thank-you notes""",link,https://www.washingtonpost.com/blogs/erik-wemple/wp/2017/10/23/loathsome-bill-oreilly-attempts-to-shame-female-colleagues-by-citing-thank-you-notes/?tid=sm_fb&utm_term=.60657be06f1f,10/23/17 18:45,588,46,41,365,5,30,3,18,167,0,-0.396860987,blogs
